user_ID,stimuli_ID,stimuli_file,rating_type,rating,timestamp,rel_distance,abs_distance,stimulus,codec,resolution,bitrate,source,source_short
4,15,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_7000k_1080_hevc.mkv'],acr,5,2024-08-28 11:21:49 345908,3.2,120,DialogMeridian_7000k_1080_hevc,hevc,1080p,7000k,DialogMeridian,Meridian
4,16,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_1000k_1080_hevc.mkv'],acr,4,2024-08-28 11:22:04 166652,3.2,120,AVT-Faces_lighting1__V4-0012_1000k_1080_hevc,hevc,1080p,1000k,AVT-Faces_lighting1__V4-0012,Faces_12
4,17,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_7000k_2160_hevc.mkv'],acr,4,2024-08-28 11:22:16 848925,3.2,120,AVT-Faces_lighting1__V4-0005_7000k_2160_hevc,hevc,2160p,7000k,AVT-Faces_lighting1__V4-0005,Faces_05
4,18,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_3500k_2160_hevc.mkv'],acr,4,2024-08-28 11:22:32 288790,3.2,120,DialogMeridian_3500k_2160_hevc,hevc,2160p,3500k,DialogMeridian,Meridian
4,19,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_1000k_720_hevc.mkv'],acr,4,2024-08-28 11:22:47 352849,3.2,120,DialogMeridian_1000k_720_hevc,hevc,720p,1000k,DialogMeridian,Meridian
4,20,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_1000k_1080_hevc.mkv'],acr,4,2024-08-28 11:23:01 183736,3.2,120,DialogMeridian_1000k_1080_hevc,hevc,1080p,1000k,DialogMeridian,Meridian
4,21,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_7000k_2160_hevc.mkv'],acr,4,2024-08-28 11:23:14 346999,3.2,120,cutting_orange_tuil_8s_7000k_2160_hevc,hevc,2160p,7000k,cutting_orange_tuil_8s,Orange
4,22,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_15000k_2160_hevc.mkv'],acr,5,2024-08-28 11:23:29 094796,3.2,120,DialogMeridian_15000k_2160_hevc,hevc,2160p,15000k,DialogMeridian,Meridian
4,23,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_400k_720_hevc.mkv'],acr,4,2024-08-28 11:23:49 351603,3.2,120,AVT-Faces_lighting1__V4-0005_400k_720_hevc,hevc,720p,400k,AVT-Faces_lighting1__V4-0005,Faces_05
4,24,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_1000k_1080_hevc.mkv'],acr,4,2024-08-28 11:24:00 958892,3.2,120,cutting_orange_tuil_8s_1000k_1080_hevc,hevc,1080p,1000k,cutting_orange_tuil_8s,Orange
4,25,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_7000k_1080_hevc.mkv'],acr,5,2024-08-28 11:24:14 309434,3.2,120,cutting_orange_tuil_8s_7000k_1080_hevc,hevc,1080p,7000k,cutting_orange_tuil_8s,Orange
4,26,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_400k_720_hevc.mkv'],acr,3,2024-08-28 11:24:25 115880,3.2,120,cutting_orange_tuil_8s_400k_720_hevc,hevc,720p,400k,cutting_orange_tuil_8s,Orange
4,27,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_100k_360_hevc.mkv'],acr,3,2024-08-28 11:24:37 495456,3.2,120,AVT-Faces_lighting1__V4-0012_100k_360_hevc,hevc,360p,100k,AVT-Faces_lighting1__V4-0012,Faces_12
4,28,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_15000k_2160_hevc.mkv'],acr,4,2024-08-28 11:24:50 257588,3.2,120,AVT-Faces_lighting1__V4-0005_15000k_2160_hevc,hevc,2160p,15000k,AVT-Faces_lighting1__V4-0005,Faces_05
4,29,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_7000k_2160_hevc.mkv'],acr,4,2024-08-28 11:25:02 903434,3.2,120,BunnyAnimation_7000k_2160_hevc,hevc,2160p,7000k,BunnyAnimation,Bunny
4,30,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_1000k_1080_hevc.mkv'],acr,3,2024-08-28 11:25:17 019206,3.2,120,BunnyAnimation_1000k_1080_hevc,hevc,1080p,1000k,BunnyAnimation,Bunny
4,31,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_3500k_1080_hevc.mkv'],acr,4,2024-08-28 11:25:28 313414,3.2,120,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_3500k_1080_hevc,hevc,1080p,3500k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
4,32,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_3500k_2160_hevc.mkv'],acr,3,2024-08-28 11:25:39 973069,3.2,120,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_3500k_2160_hevc,hevc,2160p,3500k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
4,33,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_15000k_2160_hevc.mkv'],acr,4,2024-08-28 11:25:52 852715,3.2,120,AVT-Faces_lighting1__V4-0012_15000k_2160_hevc,hevc,2160p,15000k,AVT-Faces_lighting1__V4-0012,Faces_12
4,34,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_400k_360_hevc.mkv'],acr,3,2024-08-28 11:26:06 119857,3.2,120,DialogMeridian_400k_360_hevc,hevc,360p,400k,DialogMeridian,Meridian
4,35,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_1000k_720_hevc.mkv'],acr,3,2024-08-28 11:26:19 265268,3.2,120,BunnyAnimation_1000k_720_hevc,hevc,720p,1000k,BunnyAnimation,Bunny
4,36,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_3500k_2160_hevc.mkv'],acr,3,2024-08-28 11:26:34 077009,3.2,120,BunnyAnimation_3500k_2160_hevc,hevc,2160p,3500k,BunnyAnimation,Bunny
4,37,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_100k_360_hevc.mkv'],acr,3,2024-08-28 11:26:47 306788,3.2,120,AVT-Faces_lighting1__V4-0005_100k_360_hevc,hevc,360p,100k,AVT-Faces_lighting1__V4-0005,Faces_05
4,38,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_3500k_2160_hevc.mkv'],acr,4,2024-08-28 11:27:00 403029,3.2,120,AVT-Faces_lighting1__V4-0005_3500k_2160_hevc,hevc,2160p,3500k,AVT-Faces_lighting1__V4-0005,Faces_05
4,39,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_7000k_2160_hevc.mkv'],acr,3,2024-08-28 11:27:11 614062,3.2,120,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_7000k_2160_hevc,hevc,2160p,7000k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
4,40,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_15000k_2160_hevc.mkv'],acr,5,2024-08-28 11:27:23 534360,3.2,120,cutting_orange_tuil_8s_15000k_2160_hevc,hevc,2160p,15000k,cutting_orange_tuil_8s,Orange
4,41,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_3500k_1080_hevc.mkv'],acr,3,2024-08-28 11:27:34 536587,3.2,120,water_netflix_8s_3500k_1080_hevc,hevc,1080p,3500k,water_netflix_8s,Water
4,42,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_3500k_2160_hevc.mkv'],acr,3,2024-08-28 11:27:50 294464,3.2,120,cutting_orange_tuil_8s_3500k_2160_hevc,hevc,2160p,3500k,cutting_orange_tuil_8s,Orange
4,43,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_15000k_2160_hevc.mkv'],acr,4,2024-08-28 11:28:04 366688,3.2,120,water_netflix_8s_15000k_2160_hevc,hevc,2160p,15000k,water_netflix_8s,Water
4,44,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1000k_720_hevc.mkv'],acr,4,2024-08-28 11:28:15 628854,3.2,120,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1000k_720_hevc,hevc,720p,1000k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
4,45,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_400k_720_hevc.mkv'],acr,2,2024-08-28 11:28:26 590905,3.2,120,water_netflix_8s_400k_720_hevc,hevc,720p,400k,water_netflix_8s,Water
4,46,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_7000k_2160_hevc.mkv'],acr,5,2024-08-28 11:28:40 001399,3.2,120,DialogMeridian_7000k_2160_hevc,hevc,2160p,7000k,DialogMeridian,Meridian
4,47,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1000k_1080_hevc.mkv'],acr,5,2024-08-28 11:29:00 246627,3.2,120,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1000k_1080_hevc,hevc,1080p,1000k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
4,48,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_100k_360_hevc.mkv'],acr,1,2024-08-28 11:29:13 052794,3.2,120,BunnyAnimation_100k_360_hevc,hevc,360p,100k,BunnyAnimation,Bunny
5,0,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_15000k_2160_hevc.mkv'],acr,4,2024-08-28 14:07:29 648836,3.2,120,AVT-Faces_lighting1__V4-0012_15000k_2160_hevc,hevc,2160p,15000k,AVT-Faces_lighting1__V4-0012,Faces_12
5,1,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_400k_360_hevc.mkv'],acr,2,2024-08-28 14:07:45 733260,3.2,120,DialogMeridian_400k_360_hevc,hevc,360p,400k,DialogMeridian,Meridian
5,2,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1000k_1080_hevc.mkv'],acr,1,2024-08-28 14:07:57 013415,3.2,120,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1000k_1080_hevc,hevc,1080p,1000k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
5,3,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_7000k_2160_hevc.mkv'],acr,4,2024-08-28 14:08:11 272336,3.2,120,AVT-Faces_lighting1__V4-0012_7000k_2160_hevc,hevc,2160p,7000k,AVT-Faces_lighting1__V4-0012,Faces_12
5,4,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1000k_720_hevc.mkv'],acr,2,2024-08-28 14:08:24 854098,3.2,120,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1000k_720_hevc,hevc,720p,1000k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
5,5,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_1000k_1080_hevc.mkv'],acr,3,2024-08-28 14:08:38 866863,3.2,120,cutting_orange_tuil_8s_1000k_1080_hevc,hevc,1080p,1000k,cutting_orange_tuil_8s,Orange
5,6,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_7000k_2160_hevc.mkv'],acr,4,2024-08-28 14:08:51 597139,3.2,120,cutting_orange_tuil_8s_7000k_2160_hevc,hevc,2160p,7000k,cutting_orange_tuil_8s,Orange
5,7,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_400k_720_hevc.mkv'],acr,3,2024-08-28 14:09:02 957216,3.2,120,cutting_orange_tuil_8s_400k_720_hevc,hevc,720p,400k,cutting_orange_tuil_8s,Orange
5,8,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_1000k_1080_hevc.mkv'],acr,2,2024-08-28 14:09:18 925431,3.2,120,AVT-Faces_lighting1__V4-0012_1000k_1080_hevc,hevc,1080p,1000k,AVT-Faces_lighting1__V4-0012,Faces_12
5,9,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_7000k_2160_hevc.mkv'],acr,3,2024-08-28 14:09:37 056023,3.2,120,BunnyAnimation_7000k_2160_hevc,hevc,2160p,7000k,BunnyAnimation,Bunny
5,10,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_15000k_2160_hevc.mkv'],acr,3,2024-08-28 14:09:54 525397,3.2,120,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_15000k_2160_hevc,hevc,2160p,15000k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
5,11,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_1000k_1080_hevc.mkv'],acr,2,2024-08-28 14:10:10 649961,3.2,120,BunnyAnimation_1000k_1080_hevc,hevc,1080p,1000k,BunnyAnimation,Bunny
5,12,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_400k_720_hevc.mkv'],acr,3,2024-08-28 14:10:31 887757,3.2,120,AVT-Faces_lighting1__V4-0012_400k_720_hevc,hevc,720p,400k,AVT-Faces_lighting1__V4-0012,Faces_12
5,13,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_3500k_2160_hevc.mkv'],acr,4,2024-08-28 14:10:48 447761,3.2,120,AVT-Faces_lighting1__V4-0012_3500k_2160_hevc,hevc,2160p,3500k,AVT-Faces_lighting1__V4-0012,Faces_12
5,14,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_7000k_2160_hevc.mkv'],acr,4,2024-08-28 14:11:01 257544,3.2,120,water_netflix_8s_7000k_2160_hevc,hevc,2160p,7000k,water_netflix_8s,Water
5,15,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_15000k_2160_hevc.mkv'],acr,4,2024-08-28 14:11:15 427709,3.2,120,AVT-Faces_lighting1__V4-0005_15000k_2160_hevc,hevc,2160p,15000k,AVT-Faces_lighting1__V4-0005,Faces_05
5,16,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_3500k_2160_hevc.mkv'],acr,4,2024-08-28 14:11:31 353580,3.2,120,DialogMeridian_3500k_2160_hevc,hevc,2160p,3500k,DialogMeridian,Meridian
5,17,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_1000k_1080_hevc.mkv'],acr,2,2024-08-28 14:11:47 789622,3.2,120,water_netflix_8s_1000k_1080_hevc,hevc,1080p,1000k,water_netflix_8s,Water
5,18,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_15000k_2160_hevc.mkv'],acr,4,2024-08-28 14:12:05 871448,3.2,120,cutting_orange_tuil_8s_15000k_2160_hevc,hevc,2160p,15000k,cutting_orange_tuil_8s,Orange
5,19,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_100k_360_hevc.mkv'],acr,2,2024-08-28 14:12:18 671551,3.2,120,AVT-Faces_lighting1__V4-0005_100k_360_hevc,hevc,360p,100k,AVT-Faces_lighting1__V4-0005,Faces_05
5,20,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_15000k_2160_hevc.mkv'],acr,5,2024-08-28 14:12:31 747496,3.2,120,DialogMeridian_15000k_2160_hevc,hevc,2160p,15000k,DialogMeridian,Meridian
5,21,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_3500k_1080_hevc.mkv'],acr,3,2024-08-28 14:12:42 763203,3.2,120,water_netflix_8s_3500k_1080_hevc,hevc,1080p,3500k,water_netflix_8s,Water
5,22,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_7000k_2160_hevc.mkv'],acr,3,2024-08-28 14:12:55 395514,3.2,120,AVT-Faces_lighting1__V4-0005_7000k_2160_hevc,hevc,2160p,7000k,AVT-Faces_lighting1__V4-0005,Faces_05
5,23,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_1000k_720_hevc.mkv'],acr,3,2024-08-28 14:13:07 953366,3.2,120,BunnyAnimation_1000k_720_hevc,hevc,720p,1000k,BunnyAnimation,Bunny
5,24,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_7000k_2160_hevc.mkv'],acr,4,2024-08-28 14:13:22 269524,3.2,120,DialogMeridian_7000k_2160_hevc,hevc,2160p,7000k,DialogMeridian,Meridian
5,25,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_15000k_2160_hevc.mkv'],acr,4,2024-08-28 14:13:34 208061,3.2,120,water_netflix_8s_15000k_2160_hevc,hevc,2160p,15000k,water_netflix_8s,Water
5,26,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_100k_360_hevc.mkv'],acr,1,2024-08-28 14:13:44 789695,3.2,120,cutting_orange_tuil_8s_100k_360_hevc,hevc,360p,100k,cutting_orange_tuil_8s,Orange
5,27,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_7000k_1080_hevc.mkv'],acr,3,2024-08-28 14:13:55 545810,3.2,120,cutting_orange_tuil_8s_7000k_1080_hevc,hevc,1080p,7000k,cutting_orange_tuil_8s,Orange
5,28,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_400k_360_hevc.mkv'],acr,1,2024-08-28 14:14:07 311113,3.2,120,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_400k_360_hevc,hevc,360p,400k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
5,29,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_3500k_1080_hevc.mkv'],acr,3,2024-08-28 14:14:20 125881,3.2,120,AVT-Faces_lighting1__V4-0005_3500k_1080_hevc,hevc,1080p,3500k,AVT-Faces_lighting1__V4-0005,Faces_05
5,30,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_400k_720_hevc.mkv'],acr,2,2024-08-28 14:14:31 798713,3.2,120,water_netflix_8s_400k_720_hevc,hevc,720p,400k,water_netflix_8s,Water
5,31,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_3500k_1080_hevc.mkv'],acr,3,2024-08-28 14:14:42 942649,3.2,120,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_3500k_1080_hevc,hevc,1080p,3500k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
5,32,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_100k_360_hevc.mkv'],acr,1,2024-08-28 14:14:56 427758,3.2,120,BunnyAnimation_100k_360_hevc,hevc,360p,100k,BunnyAnimation,Bunny
5,33,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_15000k_2160_hevc.mkv'],acr,4,2024-08-28 14:15:10 753250,3.2,120,BunnyAnimation_15000k_2160_hevc,hevc,2160p,15000k,BunnyAnimation,Bunny
5,34,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_400k_720_hevc.mkv'],acr,3,2024-08-28 14:15:26 694881,3.2,120,AVT-Faces_lighting1__V4-0005_400k_720_hevc,hevc,720p,400k,AVT-Faces_lighting1__V4-0005,Faces_05
5,35,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_3500k_2160_hevc.mkv'],acr,4,2024-08-28 14:15:37 580234,3.2,120,cutting_orange_tuil_8s_3500k_2160_hevc,hevc,2160p,3500k,cutting_orange_tuil_8s,Orange
5,36,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_7000k_1080_hevc.mkv'],acr,4,2024-08-28 14:15:51 013733,3.2,120,AVT-Faces_lighting1__V4-0005_7000k_1080_hevc,hevc,1080p,7000k,AVT-Faces_lighting1__V4-0005,Faces_05
5,37,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_100k_360_hevc.mkv'],acr,1,2024-08-28 14:16:03 598160,3.2,120,AVT-Faces_lighting1__V4-0012_100k_360_hevc,hevc,360p,100k,AVT-Faces_lighting1__V4-0012,Faces_12
5,38,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_3500k_2160_hevc.mkv'],acr,4,2024-08-28 14:16:17 870166,3.2,120,BunnyAnimation_3500k_2160_hevc,hevc,2160p,3500k,BunnyAnimation,Bunny
5,39,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_3500k_2160_hevc.mkv'],acr,5,2024-08-28 14:16:32 443529,3.2,120,AVT-Faces_lighting1__V4-0005_3500k_2160_hevc,hevc,2160p,3500k,AVT-Faces_lighting1__V4-0005,Faces_05
5,40,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_1000k_1080_hevc.mkv'],acr,3,2024-08-28 14:16:45 889821,3.2,120,DialogMeridian_1000k_1080_hevc,hevc,1080p,1000k,DialogMeridian,Meridian
5,41,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_3500k_1080_hevc.mkv'],acr,4,2024-08-28 14:16:58 876943,3.2,120,BunnyAnimation_3500k_1080_hevc,hevc,1080p,3500k,BunnyAnimation,Bunny
5,42,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_7000k_2160_hevc.mkv'],acr,3,2024-08-28 14:17:10 105304,3.2,120,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_7000k_2160_hevc,hevc,2160p,7000k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
5,43,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_7000k_1080_hevc.mkv'],acr,3,2024-08-28 14:17:23 551255,3.2,120,DialogMeridian_7000k_1080_hevc,hevc,1080p,7000k,DialogMeridian,Meridian
5,44,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_3500k_1080_hevc.mkv'],acr,3,2024-08-28 14:17:36 113325,3.2,120,AVT-Faces_lighting1__V4-0012_3500k_1080_hevc,hevc,1080p,3500k,AVT-Faces_lighting1__V4-0012,Faces_12
5,45,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_3500k_2160_hevc.mkv'],acr,2,2024-08-28 14:17:47 386608,3.2,120,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_3500k_2160_hevc,hevc,2160p,3500k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
5,46,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_1000k_720_hevc.mkv'],acr,3,2024-08-28 14:18:00 355017,3.2,120,DialogMeridian_1000k_720_hevc,hevc,720p,1000k,DialogMeridian,Meridian
5,47,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_3500k_2160_hevc.mkv'],acr,3,2024-08-28 14:18:11 464426,3.2,120,water_netflix_8s_3500k_2160_hevc,hevc,2160p,3500k,water_netflix_8s,Water
5,48,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_100k_360_hevc.mkv'],acr,1,2024-08-28 14:18:21 959170,3.2,120,water_netflix_8s_100k_360_hevc,hevc,360p,100k,water_netflix_8s,Water
6,0,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_3500k_1080_hevc.mkv'],acr,2,2024-08-28 15:10:13 647709,3.2,120,water_netflix_8s_3500k_1080_hevc,hevc,1080p,3500k,water_netflix_8s,Water
6,1,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1000k_1080_hevc.mkv'],acr,2,2024-08-28 15:10:24 973424,3.2,120,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1000k_1080_hevc,hevc,1080p,1000k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
6,2,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_7000k_2160_hevc.mkv'],acr,3,2024-08-28 15:10:37 819458,3.2,120,AVT-Faces_lighting1__V4-0012_7000k_2160_hevc,hevc,2160p,7000k,AVT-Faces_lighting1__V4-0012,Faces_12
6,3,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_7000k_1080_hevc.mkv'],acr,3,2024-08-28 15:10:50 566997,3.2,120,AVT-Faces_lighting1__V4-0005_7000k_1080_hevc,hevc,1080p,7000k,AVT-Faces_lighting1__V4-0005,Faces_05
6,4,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_3500k_2160_hevc.mkv'],acr,3,2024-08-28 15:11:01 599021,3.2,120,water_netflix_8s_3500k_2160_hevc,hevc,2160p,3500k,water_netflix_8s,Water
6,5,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_15000k_2160_hevc.mkv'],acr,4,2024-08-28 15:11:14 339518,3.2,120,DialogMeridian_15000k_2160_hevc,hevc,2160p,15000k,DialogMeridian,Meridian
6,6,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_400k_720_hevc.mkv'],acr,2,2024-08-28 15:11:27 318465,3.2,120,AVT-Faces_lighting1__V4-0005_400k_720_hevc,hevc,720p,400k,AVT-Faces_lighting1__V4-0005,Faces_05
6,7,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_3500k_2160_hevc.mkv'],acr,4,2024-08-28 15:11:40 465357,3.2,120,BunnyAnimation_3500k_2160_hevc,hevc,2160p,3500k,BunnyAnimation,Bunny
6,8,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_7000k_2160_hevc.mkv'],acr,4,2024-08-28 15:11:51 527143,3.2,120,cutting_orange_tuil_8s_7000k_2160_hevc,hevc,2160p,7000k,cutting_orange_tuil_8s,Orange
6,9,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_400k_720_hevc.mkv'],acr,2,2024-08-28 15:12:02 953831,3.2,120,cutting_orange_tuil_8s_400k_720_hevc,hevc,720p,400k,cutting_orange_tuil_8s,Orange
6,10,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_100k_360_hevc.mkv'],acr,1,2024-08-28 15:12:13 146781,3.2,120,cutting_orange_tuil_8s_100k_360_hevc,hevc,360p,100k,cutting_orange_tuil_8s,Orange
6,11,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_3500k_1080_hevc.mkv'],acr,4,2024-08-28 15:12:25 835017,3.2,120,AVT-Faces_lighting1__V4-0005_3500k_1080_hevc,hevc,1080p,3500k,AVT-Faces_lighting1__V4-0005,Faces_05
6,12,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_100k_360_hevc.mkv'],acr,1,2024-08-28 15:12:36 408976,3.2,120,water_netflix_8s_100k_360_hevc,hevc,360p,100k,water_netflix_8s,Water
