user_ID,stimuli_ID,stimuli_file,rating_type,rating,timestamp,rel_distance,abs_distance,stimulus,codec,crf,resolution,short_src
39,14,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_360p_crf38_hevc.mkv'],acr,1,2024-11-13 15:49:41 696785,1.6,60,DialogMeridian_360p_crf38_hevc,hevc,38,360p,Meridian
39,15,['..\\4k_viewing_distance\\cpvs_hevc\\monkeys_harmonic_0_cropped_8s_2160p_crf38_hevc.mkv'],acr,3,2024-11-13 15:49:52 430468,1.6,60,monkeys_harmonic_0_cropped_8s_2160p_crf38_hevc,hevc,38,2160p,Monkeys
39,16,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lightingLoop__V8-0032_1080p_crf22_hevc.mkv'],acr,4,2024-11-13 15:50:05 214718,1.6,60,AVT-Faces_lightingLoop__V8-0032_1080p_crf22_hevc,hevc,22,1080p,Faces_32
39,17,['..\\4k_viewing_distance\\cpvs_hevc\\Sparks_8s_107000-115000.avi_1080p_crf22_hevc.mkv'],acr,4,2024-11-13 15:50:17 079537,1.6,60,Sparks_8s_107000-115000.avi_1080p_crf22_hevc,hevc,22,1080p,Sparks
39,18,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lightingLoop__V8-0032_2160p_crf30_hevc.mkv'],acr,4,2024-11-13 15:50:30 046296,1.6,60,AVT-Faces_lightingLoop__V8-0032_2160p_crf30_hevc,hevc,30,2160p,Faces_32
39,19,['..\\4k_viewing_distance\\cpvs_hevc\\american_football_harmonic_8s_360p_crf22_hevc.mkv'],acr,3,2024-11-13 15:50:41 646239,1.6,60,american_football_harmonic_8s_360p_crf22_hevc,hevc,22,360p,Football
39,20,['..\\4k_viewing_distance\\cpvs_hevc\\Sparks_8s_107000-115000.avi_720p_crf22_hevc.mkv'],acr,4,2024-11-13 15:50:52 396264,1.6,60,Sparks_8s_107000-115000.avi_720p_crf22_hevc,hevc,22,720p,Sparks
39,21,['..\\4k_viewing_distance\\cpvs_hevc\\CSGO_8s_23000-31000.avi_720p_crf22_hevc.mkv'],acr,4,2024-11-13 15:51:03 180838,1.6,60,CSGO_8s_23000-31000.avi_720p_crf22_hevc,hevc,22,720p,CS_GO
39,22,['..\\4k_viewing_distance\\cpvs_hevc\\american_football_harmonic_8s_2160p_crf22_hevc.mkv'],acr,5,2024-11-13 15:51:13 262478,1.6,60,american_football_harmonic_8s_2160p_crf22_hevc,hevc,22,2160p,Football
39,23,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lightingLoop__V8-0032_720p_crf22_hevc.mkv'],acr,3,2024-11-13 15:51:25 662726,1.6,60,AVT-Faces_lightingLoop__V8-0032_720p_crf22_hevc,hevc,22,720p,Faces_32
39,24,['..\\4k_viewing_distance\\cpvs_hevc\\american_football_harmonic_8s_720p_crf30_hevc.mkv'],acr,3,2024-11-13 15:51:37 667303,1.6,60,american_football_harmonic_8s_720p_crf30_hevc,hevc,30,720p,Football
39,25,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lightingLoop__V8-0032_2160p_crf22_hevc.mkv'],acr,5,2024-11-13 15:51:50 379165,1.6,60,AVT-Faces_lightingLoop__V8-0032_2160p_crf22_hevc,hevc,22,2160p,Faces_32
39,26,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_720p_crf38_hevc.mkv'],acr,2,2024-11-13 15:52:01 829061,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_720p_crf38_hevc,hevc,38,720p,Debris
39,27,['..\\4k_viewing_distance\\cpvs_hevc\\Rocket-2_8s_90000-98000.avi_1080p_crf38_hevc.mkv'],acr,3,2024-11-13 15:52:12 438029,1.6,60,Rocket-2_8s_90000-98000.avi_1080p_crf38_hevc,hevc,38,1080p,Rocket_League
39,28,['..\\4k_viewing_distance\\cpvs_hevc\\Knitting_Close_ds_360p_crf38_hevc.mkv'],acr,1,2024-11-13 15:52:25 232695,1.6,60,Knitting_Close_ds_360p_crf38_hevc,hevc,38,360p,Knitting_Close
39,29,['..\\4k_viewing_distance\\cpvs_hevc\\Rocket-2_8s_90000-98000.avi_2160p_crf30_hevc.mkv'],acr,5,2024-11-13 15:52:36 095242,1.6,60,Rocket-2_8s_90000-98000.avi_2160p_crf30_hevc,hevc,30,2160p,Rocket_League
39,30,['..\\4k_viewing_distance\\cpvs_hevc\\Knitting_Close_ds_1080p_crf30_hevc.mkv'],acr,4,2024-11-13 15:52:48 772650,1.6,60,Knitting_Close_ds_1080p_crf30_hevc,hevc,30,1080p,Knitting_Close
39,31,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lightingLoop__V8-0019_360p_crf30_hevc.mkv'],acr,2,2024-11-13 15:53:01 945683,1.6,60,AVT-Faces_lightingLoop__V8-0019_360p_crf30_hevc,hevc,30,360p,Faces_19
39,32,['..\\4k_viewing_distance\\cpvs_hevc\\ReadySetGoJockeyConcat_8s_0-8000.avi_1080p_crf30_hevc.mkv'],acr,3,2024-11-13 15:53:15 367587,1.6,60,ReadySetGoJockeyConcat_8s_0-8000.avi_1080p_crf30_hevc,hevc,30,1080p,Jockey
39,33,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lightingLoop__V8-0032_360p_crf38_hevc.mkv'],acr,1,2024-11-13 15:53:27 987343,1.6,60,AVT-Faces_lightingLoop__V8-0032_360p_crf38_hevc,hevc,38,360p,Faces_32
39,34,['..\\4k_viewing_distance\\cpvs_hevc\\Chimera-EP09_8s_24000-32000.avi_2160p_crf38_hevc.mkv'],acr,3,2024-11-13 15:53:38 594756,1.6,60,Chimera-EP09_8s_24000-32000.avi_2160p_crf38_hevc,hevc,38,2160p,Chimera
39,35,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lightingLoop__V8-0032_720p_crf30_hevc.mkv'],acr,3,2024-11-13 15:53:51 294818,1.6,60,AVT-Faces_lightingLoop__V8-0032_720p_crf30_hevc,hevc,30,720p,Faces_32
39,36,['..\\4k_viewing_distance\\cpvs_hevc\\monkeys_harmonic_0_cropped_8s_1080p_crf38_hevc.mkv'],acr,2,2024-11-13 15:54:01 829052,1.6,60,monkeys_harmonic_0_cropped_8s_1080p_crf38_hevc,hevc,38,1080p,Monkeys
39,37,['..\\4k_viewing_distance\\cpvs_hevc\\monkeys_harmonic_0_cropped_8s_720p_crf38_hevc.mkv'],acr,1,2024-11-13 15:54:12 211148,1.6,60,monkeys_harmonic_0_cropped_8s_720p_crf38_hevc,hevc,38,720p,Monkeys
39,38,['..\\4k_viewing_distance\\cpvs_hevc\\Reading_Stairs_ds_360p_crf38_hevc.mkv'],acr,1,2024-11-13 15:54:25 081669,1.6,60,Reading_Stairs_ds_360p_crf38_hevc,hevc,38,360p,Reading_Stairs
39,39,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lightingLoop__V8-0019_1080p_crf30_hevc.mkv'],acr,4,2024-11-13 15:54:38 063702,1.6,60,AVT-Faces_lightingLoop__V8-0019_1080p_crf30_hevc,hevc,30,1080p,Faces_19
39,40,['..\\4k_viewing_distance\\cpvs_hevc\\Chimera-EP09_8s_24000-32000.avi_2160p_crf30_hevc.mkv'],acr,5,2024-11-13 15:54:48 813595,1.6,60,Chimera-EP09_8s_24000-32000.avi_2160p_crf30_hevc,hevc,30,2160p,Chimera
39,41,['..\\4k_viewing_distance\\cpvs_hevc\\Sparks_8s_107000-115000.avi_360p_crf38_hevc.mkv'],acr,1,2024-11-13 15:54:59 627909,1.6,60,Sparks_8s_107000-115000.avi_360p_crf38_hevc,hevc,38,360p,Sparks
39,42,['..\\4k_viewing_distance\\cpvs_hevc\\venice_harmonic_2_cropped_8s_360p_crf22_hevc.mkv'],acr,2,2024-11-13 15:55:10 594889,1.6,60,venice_harmonic_2_cropped_8s_360p_crf22_hevc,hevc,22,360p,Venice
39,43,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_2160p_crf38_hevc.mkv'],acr,3,2024-11-13 15:55:23 411279,1.6,60,DialogMeridian_2160p_crf38_hevc,hevc,38,2160p,Meridian
39,44,['..\\4k_viewing_distance\\cpvs_hevc\\CSGO_8s_23000-31000.avi_1080p_crf38_hevc.mkv'],acr,3,2024-11-13 15:55:35 161432,1.6,60,CSGO_8s_23000-31000.avi_1080p_crf38_hevc,hevc,38,1080p,CS_GO
39,45,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1080p_crf22_hevc.mkv'],acr,5,2024-11-13 15:55:46 610770,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1080p_crf22_hevc,hevc,22,1080p,Debris
39,46,['..\\4k_viewing_distance\\cpvs_hevc\\Moment_of_Intensity_8s_1080p_crf22_hevc.mkv'],acr,4,2024-11-13 15:55:59 676638,1.6,60,Moment_of_Intensity_8s_1080p_crf22_hevc,hevc,22,1080p,Moment
39,47,['..\\4k_viewing_distance\\cpvs_hevc\\american_football_harmonic_8s_1080p_crf22_hevc.mkv'],acr,5,2024-11-13 15:56:09 893479,1.6,60,american_football_harmonic_8s_1080p_crf22_hevc,hevc,22,1080p,Football
40,0,['..\\4k_viewing_distance\\cpvs_hevc\\american_football_harmonic_8s_360p_crf38_hevc.mkv'],acr,1,2024-11-13 17:11:07 881370,1.6,60,american_football_harmonic_8s_360p_crf38_hevc,hevc,38,360p,Football
40,1,['..\\4k_viewing_distance\\cpvs_hevc\\monkeys_harmonic_0_cropped_8s_720p_crf30_hevc.mkv'],acr,2,2024-11-13 17:11:18 504379,1.6,60,monkeys_harmonic_0_cropped_8s_720p_crf30_hevc,hevc,30,720p,Monkeys
40,2,['..\\4k_viewing_distance\\cpvs_hevc\\ReadySetGoJockeyConcat_8s_0-8000.avi_1080p_crf38_hevc.mkv'],acr,2,2024-11-13 17:11:29 205784,1.6,60,ReadySetGoJockeyConcat_8s_0-8000.avi_1080p_crf38_hevc,hevc,38,1080p,Jockey
40,3,['..\\4k_viewing_distance\\cpvs_hevc\\Knitting_Close_ds_720p_crf38_hevc.mkv'],acr,2,2024-11-13 17:11:41 941354,1.6,60,Knitting_Close_ds_720p_crf38_hevc,hevc,38,720p,Knitting_Close
40,4,['..\\4k_viewing_distance\\cpvs_hevc\\venice_harmonic_2_cropped_8s_2160p_crf22_hevc.mkv'],acr,3,2024-11-13 17:11:53 355156,1.6,60,venice_harmonic_2_cropped_8s_2160p_crf22_hevc,hevc,22,2160p,Venice
40,5,['..\\4k_viewing_distance\\cpvs_hevc\\Sparks_8s_107000-115000.avi_2160p_crf30_hevc.mkv'],acr,3,2024-11-13 17:12:04 080940,1.6,60,Sparks_8s_107000-115000.avi_2160p_crf30_hevc,hevc,30,2160p,Sparks
40,6,['..\\4k_viewing_distance\\cpvs_hevc\\american_football_harmonic_8s_360p_crf30_hevc.mkv'],acr,2,2024-11-13 17:12:14 275038,1.6,60,american_football_harmonic_8s_360p_crf30_hevc,hevc,30,360p,Football
40,7,['..\\4k_viewing_distance\\cpvs_hevc\\Chimera-EP09_8s_24000-32000.avi_360p_crf30_hevc.mkv'],acr,2,2024-11-13 17:12:25 121992,1.6,60,Chimera-EP09_8s_24000-32000.avi_360p_crf30_hevc,hevc,30,360p,Chimera
40,8,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_360p_crf30_hevc.mkv'],acr,1,2024-11-13 17:12:38 631113,1.6,60,DialogMeridian_360p_crf30_hevc,hevc,30,360p,Meridian
40,9,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_1080p_crf30_hevc.mkv'],acr,3,2024-11-13 17:12:51 581242,1.6,60,DialogMeridian_1080p_crf30_hevc,hevc,30,1080p,Meridian
40,10,['..\\4k_viewing_distance\\cpvs_hevc\\ElFuente_8s_224000-231750.avi_1080p_crf30_hevc.mkv'],acr,2,2024-11-13 17:13:02 738797,1.6,60,ElFuente_8s_224000-231750.avi_1080p_crf30_hevc,hevc,30,1080p,ElFuente
40,11,['..\\4k_viewing_distance\\cpvs_hevc\\Knitting_Close_ds_1080p_crf22_hevc.mkv'],acr,3,2024-11-13 17:13:16 406982,1.6,60,Knitting_Close_ds_1080p_crf22_hevc,hevc,22,1080p,Knitting_Close
40,12,['..\\4k_viewing_distance\\cpvs_hevc\\monkeys_harmonic_0_cropped_8s_1080p_crf38_hevc.mkv'],acr,2,2024-11-13 17:13:27 254933,1.6,60,monkeys_harmonic_0_cropped_8s_1080p_crf38_hevc,hevc,38,1080p,Monkeys
40,13,['..\\4k_viewing_distance\\cpvs_hevc\\american_football_harmonic_8s_1080p_crf38_hevc.mkv'],acr,2,2024-11-13 17:13:39 455021,1.6,60,american_football_harmonic_8s_1080p_crf38_hevc,hevc,38,1080p,Football
40,14,['..\\4k_viewing_distance\\cpvs_hevc\\Chimera-EP09_8s_24000-32000.avi_2160p_crf30_hevc.mkv'],acr,2,2024-11-13 17:13:50 292853,1.6,60,Chimera-EP09_8s_24000-32000.avi_2160p_crf30_hevc,hevc,30,2160p,Chimera
40,15,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_720p_crf38_hevc.mkv'],acr,1,2024-11-13 17:14:03 638019,1.6,60,DialogMeridian_720p_crf38_hevc,hevc,38,720p,Meridian
40,16,['..\\4k_viewing_distance\\cpvs_hevc\\CSGO_8s_23000-31000.avi_1080p_crf30_hevc.mkv'],acr,2,2024-11-13 17:14:14 271423,1.6,60,CSGO_8s_23000-31000.avi_1080p_crf30_hevc,hevc,30,1080p,CS_GO
40,17,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lightingLoop__V8-0032_360p_crf38_hevc.mkv'],acr,1,2024-11-13 17:14:27 380518,1.6,60,AVT-Faces_lightingLoop__V8-0032_360p_crf38_hevc,hevc,38,360p,Faces_32
40,18,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1080p_crf30_hevc.mkv'],acr,3,2024-11-13 17:14:38 304893,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1080p_crf30_hevc,hevc,30,1080p,Debris
40,19,['..\\4k_viewing_distance\\cpvs_hevc\\monkeys_harmonic_0_cropped_8s_2160p_crf22_hevc.mkv'],acr,4,2024-11-13 17:14:49 242689,1.6,60,monkeys_harmonic_0_cropped_8s_2160p_crf22_hevc,hevc,22,2160p,Monkeys
40,20,['..\\4k_viewing_distance\\cpvs_hevc\\monkeys_harmonic_0_cropped_8s_720p_crf38_hevc.mkv'],acr,1,2024-11-13 17:15:00 044108,1.6,60,monkeys_harmonic_0_cropped_8s_720p_crf38_hevc,hevc,38,720p,Monkeys
40,21,['..\\4k_viewing_distance\\cpvs_hevc\\Reading_Stairs_ds_1080p_crf22_hevc.mkv'],acr,3,2024-11-13 17:15:20 920202,1.6,60,Reading_Stairs_ds_1080p_crf22_hevc,hevc,22,1080p,Reading_Stairs
40,22,['..\\4k_viewing_distance\\cpvs_hevc\\Moment_of_Intensity_8s_360p_crf38_hevc.mkv'],acr,1,2024-11-13 17:15:31 355637,1.6,60,Moment_of_Intensity_8s_360p_crf38_hevc,hevc,38,360p,Moment
40,23,['..\\4k_viewing_distance\\cpvs_hevc\\Rocket-2_8s_90000-98000.avi_1080p_crf38_hevc.mkv'],acr,2,2024-11-13 17:15:44 129818,1.6,60,Rocket-2_8s_90000-98000.avi_1080p_crf38_hevc,hevc,38,1080p,Rocket_League
40,24,['..\\4k_viewing_distance\\cpvs_hevc\\venice_harmonic_2_cropped_8s_360p_crf22_hevc.mkv'],acr,2,2024-11-13 17:15:54 704066,1.6,60,venice_harmonic_2_cropped_8s_360p_crf22_hevc,hevc,22,360p,Venice
40,25,['..\\4k_viewing_distance\\cpvs_hevc\\Moment_of_Intensity_8s_360p_crf30_hevc.mkv'],acr,1,2024-11-13 17:16:05 137216,1.6,60,Moment_of_Intensity_8s_360p_crf30_hevc,hevc,30,360p,Moment
40,26,['..\\4k_viewing_distance\\cpvs_hevc\\Chimera-EP09_8s_24000-32000.avi_2160p_crf38_hevc.mkv'],acr,2,2024-11-13 17:16:16 221064,1.6,60,Chimera-EP09_8s_24000-32000.avi_2160p_crf38_hevc,hevc,38,2160p,Chimera
40,27,['..\\4k_viewing_distance\\cpvs_hevc\\Knitting_Close_ds_360p_crf30_hevc.mkv'],acr,2,2024-11-13 17:16:30 453550,1.6,60,Knitting_Close_ds_360p_crf30_hevc,hevc,30,360p,Knitting_Close
40,28,['..\\4k_viewing_distance\\cpvs_hevc\\Chimera-EP09_8s_24000-32000.avi_1080p_crf22_hevc.mkv'],acr,2,2024-11-13 17:16:42 273665,1.6,60,Chimera-EP09_8s_24000-32000.avi_1080p_crf22_hevc,hevc,22,1080p,Chimera
40,29,['..\\4k_viewing_distance\\cpvs_hevc\\monkeys_harmonic_0_cropped_8s_360p_crf38_hevc.mkv'],acr,1,2024-11-13 17:16:53 337081,1.6,60,monkeys_harmonic_0_cropped_8s_360p_crf38_hevc,hevc,38,360p,Monkeys
40,30,['..\\4k_viewing_distance\\cpvs_hevc\\Moment_of_Intensity_8s_1080p_crf22_hevc.mkv'],acr,3,2024-11-13 17:17:05 524517,1.6,60,Moment_of_Intensity_8s_1080p_crf22_hevc,hevc,22,1080p,Moment
40,31,['..\\4k_viewing_distance\\cpvs_hevc\\venice_harmonic_2_cropped_8s_720p_crf22_hevc.mkv'],acr,2,2024-11-13 17:17:16 203816,1.6,60,venice_harmonic_2_cropped_8s_720p_crf22_hevc,hevc,22,720p,Venice
40,32,['..\\4k_viewing_distance\\cpvs_hevc\\Sparks_8s_107000-115000.avi_720p_crf38_hevc.mkv'],acr,1,2024-11-13 17:17:26 713281,1.6,60,Sparks_8s_107000-115000.avi_720p_crf38_hevc,hevc,38,720p,Sparks
40,33,['..\\4k_viewing_distance\\cpvs_hevc\\Sparks_8s_107000-115000.avi_360p_crf22_hevc.mkv'],acr,2,2024-11-13 17:17:37 836875,1.6,60,Sparks_8s_107000-115000.avi_360p_crf22_hevc,hevc,22,360p,Sparks
40,34,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lightingLoop__V8-0019_2160p_crf30_hevc.mkv'],acr,2,2024-11-13 17:17:50 786575,1.6,60,AVT-Faces_lightingLoop__V8-0019_2160p_crf30_hevc,hevc,30,2160p,Faces_19
40,35,['..\\4k_viewing_distance\\cpvs_hevc\\Knitting_Close_ds_2160p_crf38_hevc.mkv'],acr,2,2024-11-13 17:18:03 729496,1.6,60,Knitting_Close_ds_2160p_crf38_hevc,hevc,38,2160p,Knitting_Close
40,36,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_2160p_crf30_hevc.mkv'],acr,5,2024-11-13 17:18:15 203470,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_2160p_crf30_hevc,hevc,30,2160p,Debris
40,37,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_2160p_crf30_hevc.mkv'],acr,3,2024-11-13 17:18:28 037469,1.6,60,DialogMeridian_2160p_crf30_hevc,hevc,30,2160p,Meridian
40,38,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_360p_crf22_hevc.mkv'],acr,1,2024-11-13 17:18:38 836994,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_360p_crf22_hevc,hevc,22,360p,Debris
40,39,['..\\4k_viewing_distance\\cpvs_hevc\\Reading_Stairs_ds_2160p_crf30_hevc.mkv'],acr,3,2024-11-13 17:18:52 029126,1.6,60,Reading_Stairs_ds_2160p_crf30_hevc,hevc,30,2160p,Reading_Stairs
40,40,['..\\4k_viewing_distance\\cpvs_hevc\\Knitting_Close_ds_720p_crf30_hevc.mkv'],acr,2,2024-11-13 17:19:05 086591,1.6,60,Knitting_Close_ds_720p_crf30_hevc,hevc,30,720p,Knitting_Close
40,41,['..\\4k_viewing_distance\\cpvs_hevc\\ElFuente_8s_224000-231750.avi_2160p_crf38_hevc.mkv'],acr,2,2024-11-13 17:19:17 736565,1.6,60,ElFuente_8s_224000-231750.avi_2160p_crf38_hevc,hevc,38,2160p,ElFuente
40,42,['..\\4k_viewing_distance\\cpvs_hevc\\ReadySetGoJockeyConcat_8s_0-8000.avi_2160p_crf30_hevc.mkv'],acr,3,2024-11-13 17:19:31 586573,1.6,60,ReadySetGoJockeyConcat_8s_0-8000.avi_2160p_crf30_hevc,hevc,30,2160p,Jockey
40,43,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lightingLoop__V8-0019_2160p_crf22_hevc.mkv'],acr,4,2024-11-13 17:19:47 778389,1.6,60,AVT-Faces_lightingLoop__V8-0019_2160p_crf22_hevc,hevc,22,2160p,Faces_19
40,44,['..\\4k_viewing_distance\\cpvs_hevc\\ReadySetGoJockeyConcat_8s_0-8000.avi_1080p_crf30_hevc.mkv'],acr,3,2024-11-13 17:19:58 886015,1.6,60,ReadySetGoJockeyConcat_8s_0-8000.avi_1080p_crf30_hevc,hevc,30,1080p,Jockey
40,45,['..\\4k_viewing_distance\\cpvs_hevc\\american_football_harmonic_8s_2160p_crf38_hevc.mkv'],acr,2,2024-11-13 17:20:10 905564,1.6,60,american_football_harmonic_8s_2160p_crf38_hevc,hevc,38,2160p,Football
40,46,['..\\4k_viewing_distance\\cpvs_hevc\\Rocket-2_8s_90000-98000.avi_360p_crf30_hevc.mkv'],acr,1,2024-11-13 17:20:21 652329,1.6,60,Rocket-2_8s_90000-98000.avi_360p_crf30_hevc,hevc,30,360p,Rocket_League
40,47,['..\\4k_viewing_distance\\cpvs_hevc\\Moment_of_Intensity_8s_1080p_crf30_hevc.mkv'],acr,2,2024-11-13 17:20:33 058074,1.6,60,Moment_of_Intensity_8s_1080p_crf30_hevc,hevc,30,1080p,Moment
1,0,['..\\4k_viewing_distance\\cpvs_hevc\\ReadySetGoJockeyConcat_8s_0-8000.avi_360p_crf22_hevc.mkv'],acr,2,2024-10-10 10:07:18 663697,2.4,90,ReadySetGoJockeyConcat_8s_0-8000.avi_360p_crf22_hevc,hevc,22,360p,Jockey
1,1,['..\\4k_viewing_distance\\cpvs_hevc\\Reading_Stairs_ds_360p_crf38_hevc.mkv'],acr,1,2024-10-10 10:07:31 414293,2.4,90,Reading_Stairs_ds_360p_crf38_hevc,hevc,38,360p,Reading_Stairs
1,2,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_2160p_crf22_hevc.mkv'],acr,5,2024-10-10 10:07:53 771661,2.4,90,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_2160p_crf22_hevc,hevc,22,2160p,Debris
1,3,['..\\4k_viewing_distance\\cpvs_hevc\\Chimera-EP09_8s_24000-32000.avi_2160p_crf22_hevc.mkv'],acr,4,2024-10-10 10:08:12 206598,2.4,90,Chimera-EP09_8s_24000-32000.avi_2160p_crf22_hevc,hevc,22,2160p,Chimera
1,4,['..\\4k_viewing_distance\\cpvs_hevc\\american_football_harmonic_8s_360p_crf30_hevc.mkv'],acr,2,2024-10-10 10:08:29 954864,2.4,90,american_football_harmonic_8s_360p_crf30_hevc,hevc,30,360p,Football
1,5,['..\\4k_viewing_distance\\cpvs_hevc\\monkeys_harmonic_0_cropped_8s_360p_crf22_hevc.mkv'],acr,2,2024-10-10 10:08:40 506071,2.4,90,monkeys_harmonic_0_cropped_8s_360p_crf22_hevc,hevc,22,360p,Monkeys
1,6,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lightingLoop__V8-0019_1080p_crf38_hevc.mkv'],acr,2,2024-10-10 10:08:52 841961,2.4,90,AVT-Faces_lightingLoop__V8-0019_1080p_crf38_hevc,hevc,38,1080p,Faces_19
1,7,['..\\4k_viewing_distance\\cpvs_hevc\\venice_harmonic_2_cropped_8s_720p_crf30_hevc.mkv'],acr,3,2024-10-10 10:09:03 739868,2.4,90,venice_harmonic_2_cropped_8s_720p_crf30_hevc,hevc,30,720p,Venice
1,8,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_360p_crf38_hevc.mkv'],acr,1,2024-10-10 10:09:14 687664,2.4,90,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_360p_crf38_hevc,hevc,38,360p,Debris
1,9,['..\\4k_viewing_distance\\cpvs_hevc\\ReadySetGoJockeyConcat_8s_0-8000.avi_2160p_crf22_hevc.mkv'],acr,5,2024-10-10 10:09:25 537683,2.4,90,ReadySetGoJockeyConcat_8s_0-8000.avi_2160p_crf22_hevc,hevc,22,2160p,Jockey
1,10,['..\\4k_viewing_distance\\cpvs_hevc\\monkeys_harmonic_0_cropped_8s_1080p_crf30_hevc.mkv'],acr,4,2024-10-10 10:09:36 987090,2.4,90,monkeys_harmonic_0_cropped_8s_1080p_crf30_hevc,hevc,30,1080p,Monkeys
1,11,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_360p_crf30_hevc.mkv'],acr,2,2024-10-10 10:09:47 862885,2.4,90,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_360p_crf30_hevc,hevc,30,360p,Debris
1,12,['..\\4k_viewing_distance\\cpvs_hevc\\Knitting_Close_ds_720p_crf38_hevc.mkv'],acr,2,2024-10-10 10:10:00 575963,2.4,90,Knitting_Close_ds_720p_crf38_hevc,hevc,38,720p,Knitting_Close
1,13,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_720p_crf38_hevc.mkv'],acr,2,2024-10-10 10:10:14 237392,2.4,90,DialogMeridian_720p_crf38_hevc,hevc,38,720p,Meridian
1,14,['..\\4k_viewing_distance\\cpvs_hevc\\Moment_of_Intensity_8s_720p_crf38_hevc.mkv'],acr,1,2024-10-10 10:10:25 536952,2.4,90,Moment_of_Intensity_8s_720p_crf38_hevc,hevc,38,720p,Moment
1,15,['..\\4k_viewing_distance\\cpvs_hevc\\Sparks_8s_107000-115000.avi_360p_crf38_hevc.mkv'],acr,1,2024-10-10 10:10:36 054319,2.4,90,Sparks_8s_107000-115000.avi_360p_crf38_hevc,hevc,38,360p,Sparks
1,16,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lightingLoop__V8-0032_720p_crf30_hevc.mkv'],acr,3,2024-10-10 10:10:49 057706,2.4,90,AVT-Faces_lightingLoop__V8-0032_720p_crf30_hevc,hevc,30,720p,Faces_32
1,17,['..\\4k_viewing_distance\\cpvs_hevc\\venice_harmonic_2_cropped_8s_1080p_crf22_hevc.mkv'],acr,4,2024-10-10 10:11:00 637277,2.4,90,venice_harmonic_2_cropped_8s_1080p_crf22_hevc,hevc,22,1080p,Venice
1,18,['..\\4k_viewing_distance\\cpvs_hevc\\CSGO_8s_23000-31000.avi_720p_crf22_hevc.mkv'],acr,3,2024-10-10 10:11:12 902801,2.4,90,CSGO_8s_23000-31000.avi_720p_crf22_hevc,hevc,22,720p,CS_GO
1,19,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lightingLoop__V8-0032_360p_crf30_hevc.mkv'],acr,2,2024-10-10 10:11:25 502708,2.4,90,AVT-Faces_lightingLoop__V8-0032_360p_crf30_hevc,hevc,30,360p,Faces_32
1,20,['..\\4k_viewing_distance\\cpvs_hevc\\Moment_of_Intensity_8s_360p_crf38_hevc.mkv'],acr,1,2024-10-10 10:11:36 719874,2.4,90,Moment_of_Intensity_8s_360p_crf38_hevc,hevc,38,360p,Moment
